   PID                           Task                                  Package   Read Calls   Read Bytes   Max Read Bytes  Write Calls  Write Bytes  Max Write Bytes
2075295                     do_package                         sysvinit-3.04-r0         5625      4464031           299421          489       707817            16021
2083528                     do_compile                          eudev-3.2.14-r0          273       717035           299421          291       404526             7774
2086769                     do_package                        busybox-1.36.1-r0        34061     20141412           299421         1385      1622176            27480
2093403           do_collect_spdx_deps                        elfutils-0.191-r0           37       495620           299421           50        62621            16021
2093575                 do_create_spdx                        elfutils-0.191-r0         1209      4943381           299421        18404     11921399           258074
2096084                 do_packagedata                         binutils-2.42-r0          382       687942           299421          140       252115             8192
2096275           do_collect_spdx_deps                           perl-5.38.2-r0           35       505497           299421           46        56011            16021
2096396                 do_packagedata                             grep-3.11-r0          425       568968           299421          141       267253             8177
2096495                 do_packagedata                      findutils-4.10.0-r0          404       600919           299421          142       265924             8179
2096644                 do_packagedata                        iproute2-6.9.0-r0          208       561229           299421          124       194409             8191
2096838           do_collect_spdx_deps                        python3-3.12.4-r0           47       621685           299421           52        67354            16021
2096869           do_collect_spdx_deps                               sed-4.9-r0           39       505127           299421           51        62147            16021
2096986                 do_create_spdx                        python3-3.12.4-r0         2066      6814598           299421        11160     10117051           258074
2096996                 do_create_spdx                               sed-4.9-r0          589      1208558           299421          652      1268661           258074
2097857                 do_packagedata                         ttyrun-2.33.1-r0           99       489286           299421          119       178072             8042
2097931                 do_packagedata                           unzip-1_6.0-r0          103       510025           299421          118       177985             8046
2097992                 do_packagedata                           psmisc-23.7-r0          371       571815           299421          135       248257             8173
2098220                     do_install                          eudev-3.2.14-r0          574       474752           299421          227       193834            16021
2098234                 do_packagedata                             bc-1.07.1-r0          122       538080           299421          126       189823             7319
2098292                 do_packagedata                     btrfs-tools-6.8.1-r0          132       551592           299421          130       198902             7948
2098378                 do_packagedata                            which-2.21-r0          111       527179           299421          124       188061             7364
2098573                 do_packagedata                         socat-1.8.0.0-r0          107       521448           299421          122       187508             7508
2098775                 do_packagedata                               zip-3.0-r0          100       495518           299421          119       177468             7772
2098957                 do_packagedata              init-system-helpers-1.66-r0          112       498167           299421          119       182190             7345
2099065                 do_packagedata                     init-ifupdown-1.0-r0          100       496650           299421          118       179910             8191
2099237                 do_packagedata              modutils-initscripts-1.0-r0          100       496109           299421          120       180908             7377
2099467                 do_packagedata                           v86d-0.1.10-r0           99       493726           299421          118       179582             8114
2099671                 do_packagedata                         sysvinit-3.04-r0          121       530978           299421          121       182289             8173
2099900           do_collect_spdx_deps                      e2fsprogs-1.47.0-r0           45       511930           299421           54        65693            16021
2099984                 do_create_spdx                      e2fsprogs-1.47.0-r0          914      2825126           299421         3874      3889435           258074
2100928                     do_package                          eudev-3.2.14-r0        15973     33994371           299421          468       746269            16021
2101103           do_collect_spdx_deps                 glibc-locale-2.39+git-r0           38       489182           299421           46        52607            16021
2101168           do_collect_spdx_deps                          libmpc-1.3.1-r0           32       479296           299421           46        58745            16021
2101274           do_collect_spdx_deps                        libpcre2-10.44-r0           32       480692           299421           46        57983            16021
2101409           do_collect_spdx_deps                          libmnl-1.0.5-r0           30       478331           299421           45        57066            16021
2101438           do_collect_spdx_deps                       iptables-1.8.10-r0           33       492560           299421           46        58010            16021
2101447           do_collect_spdx_deps                               kmod-32-r0           45       505442           299421           54        64670            16021
2101464                 do_create_spdx                          libmpc-1.3.1-r0          199       969955           299421          381       969021           258074
2101539           do_collect_spdx_deps                            gawk-5.3.0-r0           39       505820           299421           51        62356            16021
2101640                 do_create_spdx                        libpcre2-10.44-r0          281      1143413           299421          657      1226321           258074
2101727                 do_create_spdx                          libmnl-1.0.5-r0          160       869005           299421          205       825997           258074
2101970                 do_create_spdx                       iptables-1.8.10-r0         1157      1976405           299421         4441      3584716           258074
2102074                 do_create_spdx                               kmod-32-r0          246      1034996           299421          534      1027639           258074
2102765                 do_create_spdx                            gawk-5.3.0-r0          642      2048228           299421         1268      2175139           258074
2105171           do_collect_spdx_deps                      tcp-wrappers-7.6-r0           22       463568           299421           41        50796            16021
2105252           do_collect_spdx_deps                         binutils-2.42-r0           43       506846           299421           53        66442            16021
2105286                 do_create_spdx                      tcp-wrappers-7.6-r0          235      1020437           299421          961      1296543           258074
2105310           do_collect_spdx_deps                          procps-4.0.4-r0           35       496759           299421           49        60689            16021
2105349           do_collect_spdx_deps                        diffutils-3.10-r0           41       504495           299421           52        62962            16021
2105410                 do_create_spdx                         binutils-2.42-r0          904      4001583          1300600         7210      5336111           258074
2105537                 do_create_spdx                          procps-4.0.4-r0          389      1282579           299421         2324      2020934           258074
2106196                 do_create_spdx                        diffutils-3.10-r0          578      1292753           299421         1482      1726077           258074
2107063           do_collect_spdx_deps                            gcc-14.1.0-r0           46       513734           299421           54        65101            16021
2107096           do_collect_spdx_deps                             grep-3.11-r0           37       495512           299421           50        62349            16021
2107105           do_collect_spdx_deps                      findutils-4.10.0-r0           41       504222           299421           52        63396            16021
2107120           do_collect_spdx_deps                        iproute2-6.9.0-r0           29       477063           299421           44        56353            16021
2107170                 do_create_spdx                             grep-3.11-r0          622      1173568           299421          639      1240969           258074
2107251                 do_create_spdx                      findutils-4.10.0-r0          633      1395548           299421         1634      1863952           258074
2108271                 do_create_spdx                        iproute2-6.9.0-r0          450      1612239           299421         3401      2820583           258074
2108440           do_collect_spdx_deps                         ttyrun-2.33.1-r0           22       459605           299421           41        50662            16021
2108503           do_collect_spdx_deps                           unzip-1_6.0-r0           25       475942           299421           42        51596            16021
2108555           do_collect_spdx_deps                           psmisc-23.7-r0           33       494938           299421           48        59630            16021
2108605           do_collect_spdx_deps                             bc-1.07.1-r0           37       503248           299421           48        60394            16021
2108675           do_collect_spdx_deps                     btrfs-tools-6.8.1-r0           44       488442           299421           54        64336            16021
2108747           do_collect_spdx_deps                            which-2.21-r0           33       494247           299421           46        58889            16021
2108797           do_collect_spdx_deps                         socat-1.8.0.0-r0           28       479433           299421           44        57187            16021
2108858           do_collect_spdx_deps                               zip-3.0-r0           22       461070           299421           41        50562            16021
2108867           do_collect_spdx_deps              init-system-helpers-1.66-r0           22       460373           299421           41        50914            16021
2108889                 do_create_spdx                         ttyrun-2.33.1-r0          124       799198           299421          195       810379           258074
2108898                 do_create_spdx                           unzip-1_6.0-r0          197       957397           299421          709      1116484           258074
2109134                 do_create_spdx                           psmisc-23.7-r0          529      1083658           299421          697      1179827           258074
2109260                 do_create_spdx                             bc-1.07.1-r0          207       959256           299421          369       935816           258074
2109865                 do_create_spdx                     btrfs-tools-6.8.1-r0          371      1684424           299421         4326      3295997           258074
2110096                 do_create_spdx                            which-2.21-r0          178       890991           299421          234       842224           258074
2110295                 do_create_spdx                         socat-1.8.0.0-r0          228      1135472           299421         1123      1416397           258074
2110485                 do_create_spdx                               zip-3.0-r0          161       879977           299421          631      1060753           258074
2110632                 do_create_spdx              init-system-helpers-1.66-r0          135       802913           299421          140       788184           258074
2110649                 do_packagedata                        busybox-1.36.1-r0          194       735690           299421          127       193892             8180
2110761           do_collect_spdx_deps                     init-ifupdown-1.0-r0           24       464396           299421           42        52163            16021
2110832           do_collect_spdx_deps              modutils-initscripts-1.0-r0           24       463841           299421           42        52359            16021
2110860           do_collect_spdx_deps                          eudev-3.2.14-r0           40       492312           299421           50        61931            16021
2110904           do_collect_spdx_deps                           v86d-0.1.10-r0           22       459948           299421           41        50607            16021
2110918           do_collect_spdx_deps                         sysvinit-3.04-r0           27       480343           299421           43        53504            16021
2110959           do_collect_spdx_deps                        busybox-1.36.1-r0           44       582953           299421           49        57619            16021
2111005                 do_create_spdx                     init-ifupdown-1.0-r0          123       804012           299421          153       795568           258074
2111026                 do_create_spdx              modutils-initscripts-1.0-r0          123       799873           299421          140       783797           258074
2111065                 do_create_spdx                           v86d-0.1.10-r0          135      1516142           692397          278       867420           258074
2111384                 do_create_spdx                         sysvinit-3.04-r0          219      1044941           299421         1407      1493457           258074
2111396                 do_create_spdx                        busybox-1.36.1-r0          410      1734082           299421         1933      2292120           258074
2111521                     do_install                    llvm-native-18.1.8-r0         2405      1242357           299421         2407       593615             8132
2111986           do_package_write_rpm                     run-postinsts-1.0-r0          415       538475           299421          177       345024            23440
2112427           do_package_write_rpm                     libgpg-error-1.49-r0         2391      1823964           299421          373       453488            23440
2112575                  do_package_qa                     libgpg-error-1.49-r0         2742      4576493           498560          190       243080            16021
2113287         do_create_runtime_spdx                     libgpg-error-1.49-r0          679      1454165           299421          151       742872           258074
2113366           do_package_write_rpm                       libtasn1-4.19.0-r0         1035      1005776           299421          230       389374            23440
2113382                  do_package_qa                       libtasn1-4.19.0-r0         1919      2496151           299421          150       230452            16021
2113435                 do_packagedata                          eudev-3.2.14-r0          140       551167           299421          128       194466             7454
2113495                 do_create_spdx                          eudev-3.2.14-r0          314      1395918           299421         3120      2506955           258074
2113689            do_populate_sysroot                    llvm-native-18.1.8-r0       106536    408929990           299421          290       848229             8191
2113704           do_package_write_rpm            packagegroup-core-boot-1.0-r0          397       610137           299421          165       353290            23440
2113768         do_create_runtime_spdx                       libtasn1-4.19.0-r0          174       792570           299421          124       693556           258074
2113883           do_package_write_rpm                          nettle-3.9.1-r0         5085      6601379           299421          250       452586            23440
2113909                  do_package_qa                          nettle-3.9.1-r0        17134     52791244          1123408          148       228490            16021
2114257         do_create_runtime_spdx                          nettle-3.9.1-r0         1224      9135010          3115527          122       693246           258074
2114312           do_package_write_rpm                      libseccomp-2.5.5-r0         2434      2603573           299421          228       413322            23440
2114829                  do_package_qa                      libseccomp-2.5.5-r0         7736     31252421           671344          147       229528            16021
2115457      do_prepare_recipe_sysroot                  mesa-native-2_24.0.7-r0          390      2227372           299421          106       341826            16021
2115575         do_create_runtime_spdx                      libseccomp-2.5.5-r0         1451      9327488          2531631          123       695862           258074
2115816           do_package_write_rpm                      libunistring-1.2-r0         3180      2706546           299421          218       435852            23440
2115837                   do_configure                  mesa-native-2_24.0.7-r0           63      1154496           393071           97       187434            16021
2115913                  do_package_qa                      libunistring-1.2-r0        10881     16923536          2863567          141       225509            16021
2115998         do_create_runtime_spdx                      libunistring-1.2-r0          286      1901397           432869          117       686426           258074
2116065           do_package_write_rpm                      libgcrypt-1.10.3-r0         2697      5312221           299421          222       401748            23440
2116522                  do_package_qa                      libgcrypt-1.10.3-r0         5072     60015643         43264112          147       229107            16021
2116709         do_create_runtime_spdx                      libgcrypt-1.10.3-r0          279      1523275           299421          122       692267           258074
2116782           do_package_write_rpm                          gnutls-3.8.5-r0        14011     12836438           299421          493       710892            23440
2117027                  do_package_qa                          gnutls-3.8.5-r0        52960     94321868          6734928          197       245795            16021
2117214         do_create_runtime_spdx                          gnutls-3.8.5-r0         2005     12634997          3409753          153       741874           258074
2117300           do_package_write_rpm                         libidn2-2.3.7-r0         2436      1426557           299421          425       465106            23440
2118908                  do_package_qa                         libidn2-2.3.7-r0         2614      3338502           322785          199       243972            16021
2118957                     do_compile                  mesa-native-2_24.0.7-r0         2188      8745006           299421         4297      8280815            21166
2119168         do_create_runtime_spdx                         libidn2-2.3.7-r0          469       958220           299421          155       747929           258074
2119249           do_package_write_rpm                            lzlib-1.14-r0          521       634817           299421          197       362282            23440
2119602                  do_package_qa                            lzlib-1.14-r0          434       763157           299421          137       220147            16021
2119760         do_create_runtime_spdx                            lzlib-1.14-r0          113       572978           299421          111       676662           258074
2119827           do_package_write_rpm                          libmpc-1.3.1-r0          945       949807           299421          221       382155            23440
2120209                  do_package_qa                          libmpc-1.3.1-r0         1806      1981525           416408          142       225014            16021
2120416         do_create_runtime_spdx                          libmpc-1.3.1-r0          149       752405           299421          118       685990           258074
2120488           do_package_write_rpm                            zstd-1.5.6-r0         2952      8217549           299421          229       382125            23440
2121113                  do_package_qa                            zstd-1.5.6-r0         2481     34497217          7517014          139       220799            16021
2121486         do_create_runtime_spdx                            zstd-1.5.6-r0          190       969878           299421          115       683061           258074
2121550           do_package_write_rpm                            mpfr-4.2.1-r0         2139      3613190           299421          219       393248            23440
2122193                  do_package_qa                            mpfr-4.2.1-r0         4505     10321301          3224176          141       224067            16021
2122553         do_create_runtime_spdx                            mpfr-4.2.1-r0          186      1078490           299421          117       685219           258074
2122633           do_package_write_rpm                   libmicrohttpd-1.0.1-r0         1014      1467433           299421          221       386973            23440
2122726                  do_package_qa                   libmicrohttpd-1.0.1-r0         1212      4370570           817864          145       228174            16021
2123056         do_create_runtime_spdx                   libmicrohttpd-1.0.1-r0          150       707381           299421          119       689252           258074
2123141           do_package_write_rpm                      libarchive-3.7.4-r0         1991      2903445           299421          242       412452            23440
2123150                  do_package_qa                      libarchive-3.7.4-r0         4064      9737526          2608288          146       227488            16021
2124429         do_create_runtime_spdx                      libarchive-3.7.4-r0          243      1271282           299421          120       692438           258074
2124502           do_package_write_rpm                             file-5.45-r0          993      1416924           299421          225       381548            23440
2124515                  do_package_qa                             file-5.45-r0         1087     10745838          8513392          141       223919            16021
2124754         do_create_runtime_spdx                             file-5.45-r0          153       761991           299421          117       685168           258074
2124827           do_package_write_rpm                         ttyrun-2.33.1-r0          463       589552           299421          188       356886            23440
2124963                  do_package_qa                         ttyrun-2.33.1-r0          395       645161           299421          137       220434            16021
2125140         do_create_runtime_spdx                         ttyrun-2.33.1-r0          114       577523           299421          111       676985           258074
2125196           do_package_write_rpm              ca-certificates-20211016-r0          874       739470           299421          179       359216            23440
2125216                  do_package_qa              ca-certificates-20211016-r0         2288      1061685           299421          138       215076            16021
2125538         do_create_runtime_spdx              ca-certificates-20211016-r0          245      1313881           299421          111       672390           258074
2125541           do_package_write_rpm                         binutils-2.42-r0        18140     50959084           299421          506       603945            23440
2125610                  do_package_qa                         binutils-2.42-r0        18215    206659258         55536904          211       247413            16021
2125631         do_create_runtime_spdx                         binutils-2.42-r0         1066      4931609           539933          165       767874           258074
2125697           do_package_write_rpm                           unzip-1_6.0-r0          810      1224987           299421          196       364104            23440
2125958                  do_package_qa                           unzip-1_6.0-r0          989      3183734           453616          138       220828            16021
2126081         do_create_runtime_spdx                           unzip-1_6.0-r0          137       701657           299421          114       679510           258074
2126159           do_package_write_rpm                             gmp-6.3.0-r0         2458      2304522           299421          240       411488            23440
2126664                  do_package_qa                             gmp-6.3.0-r0         7508      7999468          1772856          145       225887            16021
2127755         do_create_runtime_spdx                             gmp-6.3.0-r0          247      1449518           299421          120       688194           258074
2127770           do_package_write_rpm                          readline-8.2-r0         1203      1997006           299421          224       386009            23440
2127845                  do_package_qa                          readline-8.2-r0         1601      5622709          1552526          143       225824            16021
2127856         do_create_runtime_spdx                          readline-8.2-r0          166       831348           299421          120       689283           258074
2127918           do_package_write_rpm                      tcp-wrappers-7.6-r0          911       904974           299421          224       372816            23440
2128217                  do_package_qa                      tcp-wrappers-7.6-r0         1330      1656602           299421          139       221513            16021
2128367         do_create_runtime_spdx                      tcp-wrappers-7.6-r0          170       774886           299421          116       685742           258074
2128448           do_package_write_rpm                        libpcre2-10.44-r0         2232      2906606           299421          279       422284            23440
2128464                  do_package_qa                        libpcre2-10.44-r0         4681     10772297           628544          154       230185            16021
2128622         do_create_runtime_spdx                        libpcre2-10.44-r0          270      1121850           299421          125       699745           258074
2128685           do_package_write_rpm                          libmnl-1.0.5-r0          636       654583           299421          202       370304            23440
2128944                  do_package_qa                          libmnl-1.0.5-r0          581       825385           299421          141       224497            16021
2129207         do_create_runtime_spdx                          libmnl-1.0.5-r0          123       609615           299421          115       682976           258074
2129302           do_package_write_rpm                           libcap-2.70-r0         1171      1004296           299421          215       378332            23440
2129333                  do_package_qa                           libcap-2.70-r0         2335      1929886           299421          140       221799            16021
2129352         do_create_runtime_spdx                           libcap-2.70-r0          191       887798           299421          116       685089           258074
2129416           do_package_write_rpm                         libnsl2-2.0.1-r0          668       695290           299421          208       375493            23440
2129857                  do_package_qa                         libnsl2-2.0.1-r0          846       960634           299421          142       225343            16021
2129933         do_create_runtime_spdx                         libnsl2-2.0.1-r0          130       645187           299421          116       685099           258074
2130024           do_package_write_rpm                             gdbm-1.23-r0         2237      1720763           299421          358       445260            23440
2130056                  do_package_qa                             gdbm-1.23-r0         3661      4525562           330472          177       236652            16021
2130177         do_create_runtime_spdx                             gdbm-1.23-r0          534      1508921           299421          142       725588           258074
2130185                 do_packagedata                           perl-5.38.2-r0         5081      2105745           299421          267       898695             8191
2130265           do_package_write_rpm                           expat-2.6.2-r0         1203      1702046           299421          232       382235            23440
2130579                 do_packagedata                linux-yocto-6.6.35+git-r0         5689     10021603           299421          335      1180985             8188
2130862                  do_package_qa                           expat-2.6.2-r0         1605      5703417           850224          146       225653            16021
2131153                 do_create_spdx                           perl-5.38.2-r0         8596     13635969           299421        17498     18514784           258074
2131193           do_package_write_rpm                             acl-2.3.2-r0         1955      1419154           299421          307       423476            23440
2131239                  do_package_qa                             acl-2.3.2-r0         3636      3386253           332359          163       233996            16021
2131390         do_create_runtime_spdx                           expat-2.6.2-r0          318      1029820           299421          120       687332           258074
2131449           do_package_write_rpm                        libtirpc-1.3.4-r0         1158      1144708           299421          210       381132            23440
2131765                 do_create_spdx                linux-yocto-6.6.35+git-r0        12182     35636323           299421       245990    136174218           258074
2132067           do_package_write_rpm                       iptables-1.8.10-r0         6631      4654437           299421         1024       719810            23440
2132184                  do_package_qa                       iptables-1.8.10-r0        11075     11102728           299421          330       279039            16021
2132204                  do_package_qa                        libtirpc-1.3.4-r0         2575      2978174           572080          141       224895            16021
2132531         do_create_runtime_spdx                        libtirpc-1.3.4-r0          157       841984           299421          117       685412           258074
2132585           do_package_write_rpm                      sqlite3-3_3.45.3-r0         1960      5998212           299421          215       376528            23440
2133228                  do_package_qa                      sqlite3-3_3.45.3-r0          620     19790333          9027389          142       226040            16021
2133528         do_create_runtime_spdx                      sqlite3-3_3.45.3-r0          143       639585           299421          119       688981           258074
2133619           do_package_write_rpm                  libedit-20240517-3.1-r0         1237      1135004           299421          252       396319            23440
2135052                  do_package_qa                  libedit-20240517-3.1-r0         1735      2434077           581744          141       225562            16021
2135769         do_create_runtime_spdx                  libedit-20240517-3.1-r0          143       729264           299421          117       686307           258074
2135883           do_package_write_rpm                          libffi-3.4.6-r0          704       802385           299421          208       378693            23440
2136119                  do_package_qa                          libffi-3.4.6-r0          816      1292193           299421          143       225697            16021
2137061         do_create_runtime_spdx                          libffi-3.4.6-r0          139       646166           299421          119       686644           258074
2137337           do_package_write_rpm                            attr-2.5.2-r0         1704      1259473           299421          303       424052            23440
2137360                  do_package_qa                            attr-2.5.2-r0         1941      2398292           332359          169       236227            16021
2137623           do_package_write_rpm                         openssl-3.3.1-r0       138179    500739691           299421          366       805320            23440
2139819                  do_package_qa                         openssl-3.3.1-r0        77537   1987997859         26612090          164       235205            16021
2140869           do_package_write_rpm                           bzip2-1.0.8-r0         2208      4751590           299421          241       398173            23440
2144808                  do_package_qa                           bzip2-1.0.8-r0         2646      7299284          3931934          148       228817            16021
2145045         do_create_runtime_spdx                             acl-2.3.2-r0         3310     10131240          2531631          134       720285           258074
2145175         do_create_runtime_spdx                            attr-2.5.2-r0         2971      8595825          2531631          137       724894           258074
2145310         do_create_runtime_spdx                         openssl-3.3.1-r0        10349     70877637         31353855          133       708423           258074
2145311         do_create_runtime_spdx                           bzip2-1.0.8-r0          420      1194214           299421          122       693211           258074
2145386           do_package_write_rpm                           perl-5.38.2-r0       109248     69259940           299421         6004      3654939           169145
2145509                  do_package_qa                           perl-5.38.2-r0       206684    347129078          9874018         1502       611097            16021
2150149                 do_packagedata                 glibc-locale-2.39+git-r0        13359      2206237           299421          618      2631802             8191
2150927                 do_create_spdx                 glibc-locale-2.39+git-r0        18438     12156203           299421        14900     15718448           258074
2151856                     do_install                  mesa-native-2_24.0.7-r0           65       760670           299421           65       100711             8109
2152355            do_populate_sysroot                  mesa-native-2_24.0.7-r0        86425    353323338           299421          195       271608             9147
2155548           do_package_write_rpm                            curl-8.8.0-r0        11889      6384760           299421          274       608606            23440
2161340                  do_package_qa                            curl-8.8.0-r0        53360     39227001          2806192          151       231290            16021
2170659           do_package_write_rpm                            gawk-5.3.0-r0         6891      4571423           299421          414       530153            23440
2173430                  do_package_qa                            gawk-5.3.0-r0        21822     15310039          2195936          191       240795            16021
2173483         do_create_runtime_spdx                            curl-8.8.0-r0         6572     11724163          2881128          127       702648           258074
2173562         do_create_runtime_spdx                            gawk-5.3.0-r0         5385      9971623          2531631          150       742142           258074
2173604         do_create_runtime_spdx                       iptables-1.8.10-r0         3531      5631098           299421          243       982582           258074
2173648         do_create_runtime_spdx                           perl-5.38.2-r0        20025     37112495          6562147         1135      3647572           258074
2173666           do_package_write_rpm                           psmisc-23.7-r0         2674      1537474           299421          498       501259            23440
2174483                  do_package_qa                           psmisc-23.7-r0         1952      2290413           299421          216       246587            16021
2174614         do_create_runtime_spdx                           psmisc-23.7-r0          626      1074978           299421          164       767236           258074
2174900           do_package_write_rpm                               sed-4.9-r0         3814      2439003           299421          513       499418            23440
2175093                  do_package_qa                               sed-4.9-r0         4839      6487351           632480          225       249343            16021
2175508         do_create_runtime_spdx                               sed-4.9-r0         6201      4601777           299421          172       778077           258074
2175817           do_package_write_rpm                          procps-4.0.4-r0         2363      2415738           299421          340       446025            23440
2176031                  do_package_qa                          procps-4.0.4-r0         3304      7123887           404448          171       234464            16021
2176740         do_create_runtime_spdx                          procps-4.0.4-r0          399      1351160           299421          137       720323           258074
2176883           do_package_write_rpm                        diffutils-3.10-r0         3425      2606873           299421          500       496668            23440
2176945                     do_install                            gcc-14.1.0-r0         2048       816530           299421          968       473887            46252
2176956                  do_package_qa                        diffutils-3.10-r0         4478      7256545           817280          218       249154            16021
2177035         do_create_runtime_spdx                        diffutils-3.10-r0         2262      3180531           299421          167       771799           258074
2177036           do_package_write_rpm                             bc-1.07.1-r0          871       961988           299421          216       379602            23440
2177284                  do_package_qa                             bc-1.07.1-r0         1211      1767920           299421          146       226941            16021
2177366         do_create_runtime_spdx                             bc-1.07.1-r0          185       767869           299421          121       689724           258074
2177507           do_package_write_rpm                     btrfs-tools-6.8.1-r0         3004      6472976           299421          240       414623            23440
2177772                  do_package_qa                     btrfs-tools-6.8.1-r0         4794     37242855          4746144          149       231871            16021
2177821         do_create_runtime_spdx                     btrfs-tools-6.8.1-r0          711      4093595           490927          122       691716           258074
2177902           do_package_write_rpm                              xz-5.4.6-r0         5052      3037627           299421          548       537647            23440
2178167                  do_package_qa                              xz-5.4.6-r0        10015      9466326           771600          192       240028            16021
2178957         do_create_runtime_spdx                              xz-5.4.6-r0          733      2145537           299421          150       740584           258074
2179017           do_package_write_rpm                            which-2.21-r0          632       692895           299421          199       371559            23440
2179126                  do_package_qa                            which-2.21-r0          579       851275           299421          142       224802            16021
2179372         do_create_runtime_spdx                            which-2.21-r0          135       634705           299421          118       685936           258074
2179502           do_package_write_rpm                         coreutils-9.5-r0        15667     20405426           299421          663       729812            23440
2179513                  do_package_qa                         coreutils-9.5-r0        42846    112429711          2104846          241       257288            16021
2179924         do_create_runtime_spdx                         coreutils-9.5-r0         6014     27117431          4234335          180       801962           258074
2180275           do_package_write_rpm                         socat-1.8.0.0-r0         1205      1589196           299421          214       380212            23440
2180847                  do_package_qa                         socat-1.8.0.0-r0         2620      5081414          1361760          140       223991            16021
2180929         do_create_runtime_spdx                         socat-1.8.0.0-r0          168       946671           299421          116       684496           258074
2181033           do_package_write_rpm                      e2fsprogs-1.47.0-r0        12695     12794667           299421          625       704763            23440
2181051                  do_package_qa                      e2fsprogs-1.47.0-r0        29054     42859404          8388608          216       253009            16021
2181316         do_create_runtime_spdx                      e2fsprogs-1.47.0-r0         3807     12521737          2531631          168       777388           258074
2181805           do_package_write_rpm                             grep-3.11-r0         3613      2308621           299421          547       505592            23440
2182969                  do_package_qa                             grep-3.11-r0         3772      5471568           926096          232       249592            16021
2183766         do_create_runtime_spdx                             grep-3.11-r0          700      1153556           299421          174       780996           258074
2183846           do_package_write_rpm                      findutils-4.10.0-r0         4118      3147885           299421          524       521903            23440
2184837                  do_package_qa                      findutils-4.10.0-r0         5601      9451830          1085016          226       252043            16021
2185844         do_create_runtime_spdx                      findutils-4.10.0-r0         1902      7817501          2531631          172       782700           258074
2185927           do_package_write_rpm                        iproute2-6.9.0-r0         3342      4945949           299421          345       468028            23440
2186143                  do_package_qa                        iproute2-6.9.0-r0         7107     17068930          2382624          172       235666            16021
2186155         do_create_runtime_spdx                        iproute2-6.9.0-r0          788      3490194           490927          130       709344           258074
2186246           do_package_write_rpm              sysvinit-inittab-2.88dsf-r0          384       533663           299421          176       353349            23440
2186483                  do_package_qa              sysvinit-inittab-2.88dsf-r0          347       542651           299421          139       225753            16021
2186749         do_create_runtime_spdx              sysvinit-inittab-2.88dsf-r0          129       586290           299421          110       675860           258074
